objectid,stopname,trapezestopabbr,stopid,latitude,longitude,atstreet,onstreet,shelter,insert_timestamp,sde_id,signupid,supervisor_district,shape,data_as_of,data_loaded_at,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz,:@computed_region_6qbp_sg9q,rucusstopabbr,position,orientation,serviceplanningstoptype,accessibilitymask,stop_lat,stop_lon,GEOID
76724,Clay St&Jones St SW-NS/BZ,CLAYJON1,4020,37.793172999999996,-122.414616,JONES ST,CLAY ST,0,1739804614000,16046640,148,3,"{'type': 'Point', 'coordinates': [-122.414616, 37.793173]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,21,16,16,CLAYJONE,NS,SW,BZ,,37.793172999999996,-122.414616,060750112003
77196,Irving St&2nd Ave NE-NS,IRVG 2A0,5118,37.764441,-122.458643,2ND AVE,IRVING ST,0,1739804614000,16047976,148,7,"{'type': 'Point', 'coordinates': [-122.458643, 37.764441]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,11,14,109,109,IRVG 2AV,NS,NE,,,37.764441,-122.458643,060750301012
78879,Forest Hill Station Outbound,FHS....0,6993,37.74817,-122.459192,METRO TUNNEL,FOREST HILL STATION,0,1739804614000,16050539,148,7,"{'type': 'Point', 'coordinates': [-122.459192, 37.74817]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,41,45,45,FHS.....,,,,,37.74817,-122.459192,060750304001
77044,Eureka St&21ST St SE-NS/PS,ERKA21SE,4539,37.755812999999996,-122.43773,21ST ST,EUREKA ST,0,1739804614000,16047581,148,8,"{'type': 'Point', 'coordinates': [-122.43773, 37.755813]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,22,115,115,ERKA21ST,NS,SE,,,37.755812999999996,-122.43773,060750212001
78270,Ocean Ave&Miramar Ave NE-NS/SI,OCENMRM1,5797,37.724387,-122.458077,OCEAN AVE,MIRAMAR AVE,0,1739804614000,16051476,148,7,"{'type': 'Point', 'coordinates': [-122.458077, 37.724387]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,41,71,71,OCENMRMR,NS,NE,SI,,37.724387,-122.458077,060750310002
78881,Steiner St&Vallejo St W-MI/PS,STEIVAL0,6493,37.7949,-122.43684999999999,VALLEJO ST,STEINER ST,0,1739804614000,16050554,148,2,"{'type': 'Point', 'coordinates': [-122.43685, 37.7949]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,30,102,102,STEIVALL,MI,WE,,,37.7949,-122.43684999999999,060750132001
77377,McAllister St&Larkin St NW-FS/BZ,MCALLAR0,5397,37.78051,-122.41741,LARKIN ST,MCALLISTER ST,0,1739804614000,16048662,148,5,"{'type': 'Point', 'coordinates': [-122.41741, 37.78051]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,10,36,21,21,MCALLARK,FS,NW,BZ,,37.78051,-122.41741,060750124053
76314,22nd Ave&Lincoln Way SE-NS/PS,22AVLWA1,3429,37.765186,-122.480372,LINCOLN WY,22ND AVE,0,1739804614000,16045467,148,4,"{'type': 'Point', 'coordinates': [-122.480372, 37.765186]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,22AVLWAY,NS,SE,,,37.765186,-122.480372,060750326011
77932,Northridge Rd&Dormitory Rd W-NS,NRDGDOR0,5766,37.73025,-122.37448,DORMITORY RD,NORTHRIDGE RD,0,1739804614000,16054238,148,10,"{'type': 'Point', 'coordinates': [-122.37448, 37.73025]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,78,78,NRDGDORM,NS,WE,FL,,37.73025,-122.37448,060750231032
77703,Right Of Way&Liberty St SE-NS/SB,ROW LBR1,6222,37.757239,-122.426867,LIBERTY ST,MUNI RAIL - J RROW,0,1739804614000,16050231,148,8,"{'type': 'Point', 'coordinates': [-122.426867, 37.757239]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,5,52,52,ROW LBRT,NS,SE,,,37.757239,-122.426867,060750206021
78239,Market St&Gough St N-NS/SI,MRKTGOU0,5672,37.773269,-122.421768,GOUGH ST,MARKET ST,0,1739804614000,16054534,148,6,"{'type': 'Point', 'coordinates': [-122.421768, 37.773269]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,11,9,21,21,MRKTGOUG,NS,NO,SI,,37.773269,-122.421768,060750168021
76485,Bryant St&6TH St E-FS/BZ,BRYT 6S0,3725,37.776157,-122.402231,6TH ST,BRYANT ST,0,1739804614000,16046018,148,6,"{'type': 'Point', 'coordinates': [-122.402231, 37.776157]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,10,34,32,32,BRYT 6ST,FS,SO,BZ,,37.776157,-122.402231,060750180002
77010,Diamond St&Clipper St NW-NS/PS,DIAMCLP0,4390,37.748853,-122.436162,CLIPPER ST,DIAMOND ST,0,1739804614000,16047128,148,8,"{'type': 'Point', 'coordinates': [-122.436162, 37.748853]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,22,84,84,DIAMCLPR,NS,NW,,,37.748853,-122.436162,060750213002
77673,Rivera St&48th Ave SE-FS,RVRA48A1,6247,37.745349999999995,-122.50670000000001,48TH AVE,RIVERA ST,0,1739804614000,16050122,148,4,"{'type': 'Point', 'coordinates': [-122.5067, 37.74535]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,RVRA48AV,FS,SE,,,37.745349999999995,-122.50670000000001,060750354001
78525,Roosevelt Way&Lower Ter N-MI/PS,RSVTLO 1,6238,37.763419999999996,-122.4437,LOWER TER,ROOSEVELT WY,0,1739804614000,16054772,148,8,"{'type': 'Point', 'coordinates': [-122.4437, 37.76342]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,5,5,112,112,RSVTLO T,MI,NO,,,37.763419999999996,-122.4437,060750170002
77607,Parnassus Ave&Shrader St SW-NS/PS,PARNSHR1,5894,37.764601999999996,-122.451298,SHRADER ST,PARNASSUS AVE,0,1739804614000,16049724,148,8,"{'type': 'Point', 'coordinates': [-122.451298, 37.764602]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,11,3,114,114,PARNSHRA,NS,SW,,,37.764602,-122.451298,060750171021
78894,Prague St&Persia Ave S-NS,PRAGPER1,6083,37.71884,-122.42722,PERSIA AVE,PRAGUE ST,0,1739804614000,16052044,148,11,"{'type': 'Point', 'coordinates': [-122.42722, 37.71884]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,1,7,90,90,PRAGPERS,NS,SO,FL,,37.71884,-122.42722,060750260032
78098,Turk St&Arguello Blvd SE-FS/BZ,TURKARG1,6709,37.77715,-122.45818,ARGUELLO BLVD,TURK ST,0,1739804614000,16052827,148,1,"{'type': 'Point', 'coordinates': [-122.45818, 37.77715]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,18,12,12,TURKARGL,FS,SE,BZ,,37.77715,-122.45818,060750156003
79157,Ulloa St&West Portal Ave W-NS/BZ,ULOAWPIB,6744,37.741009,-122.466167,WEST PORTAL AVE,ULLOA ST,0,1739804614000,16052371,148,7,"{'type': 'Point', 'coordinates': [-122.466167, 37.741009]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,41,46,46,ULOAW.P.,NS,WE,BZ,,37.741009,-122.466167,060750308004
78835,Warren Dr&Christopher Dr E-NS/SB,WARNCHP1,6911,37.75376,-122.459971,CHRISTOPHER DR,WARREN DR,0,1739804614000,16053537,148,7,"{'type': 'Point', 'coordinates': [-122.459971, 37.75376]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,8,14,111,111,WARNCHPR,NS,EA,,,37.75376,-122.459971,060750301021
79020,Stockton St&Washington St MB W-BB,STOKWAS0,6526,37.794706999999995,-122.408118,WASHINGTON ST,STOCKTON ST,1,1739804614000,16052225,148,3,"{'type': 'Point', 'coordinates': [-122.408118, 37.794707]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,6,104,104,STOKWASH,MB,WE,BB,,37.794706999999995,-122.408118,060750113002
77624,555 Myra Way NE-FS/SB,MYRAH550,5450,37.738181999999995,-122.450712,,MYRA WAY,0,1739804614000,16049857,148,7,"{'type': 'Point', 'coordinates': [-122.450712, 37.738182]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,8,41,72,72,MYRAH555,FS,NE,,,37.738181999999995,-122.450712,060750307001
79182,Masonic Ave&Fulton St SE-NS/RC,MSICFUL1,5706,37.77571,-122.44636,FULTON ST,MASONIC AVE,0,1739804614000,16053901,148,5,"{'type': 'Point', 'coordinates': [-122.44636, 37.77571]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,11,18,24,24,MSICFULT,NS,SE,BZ,,37.77571,-122.44636,060750165002
77721,Hudson Ave&Ardath Ct NW-NS,HUDSARD0,5042,37.73469,-122.38305,ARDATH CT,HUDSON AVE,0,1739804614000,16050324,148,10,"{'type': 'Point', 'coordinates': [-122.38305, 37.73469]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,86,86,HUDSARDT,NS,NW,FL,,37.73469,-122.38305,060750231021
77330,John Muir Dr&Skyline Blvd NE-NS/SB,J M SKY2,5131,37.718996,-122.500028,SKYLINE BLVD,JOHN MUIR DR,0,1739804614000,16048504,148,7,"{'type': 'Point', 'coordinates': [-122.500028, 37.718996]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,16,43,43,J M SKYL,NS,NE,,,37.718996,-122.500028,060750604002
78560,Yerba Buena/Moscone Station,YB/MOSC1,7873,37.782160999999995,-122.401551,CLEMENTINA ST,04TH ST,0,1739804614000,16056268,148,6,"{'type': 'Point', 'coordinates': [-122.401551, 37.782161]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,10,34,32,32,,,,,,37.782160999999995,-122.401551,060750178011
76782,Garfield St&Beverly St NE-NS/PS,GARFBEV1,4245,37.719719,-122.471533,BEVERLY ST,GARFIELD ST,0,1739804614000,16046824,148,11,"{'type': 'Point', 'coordinates': [-122.471533, 37.719719]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,1,24,64,64,GARFBEVR,NS,NE,,,37.719719,-122.471533,060750313011
78593,18th St&Sanchez St SW-NS/BZ,18STSNC0,3345,37.761094,-122.43068199999999,SANCHEZ ST,18TH ST,0,1739804614000,16051795,148,8,"{'type': 'Point', 'coordinates': [-122.430682, 37.761094]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,5,52,52,18STSNCZ,NS,SW,BZ,,37.761094,-122.43068199999999,060750206011
77488,Mission St&Appleton Ave E-FS/BZ,MISSAPT1,5577,37.738867,-122.42387099999999,APPLETON AVE,MISSION ST,0,1739804614000,16049028,148,9,"{'type': 'Point', 'coordinates': [-122.423871, 37.738867]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,2,2,61,61,MISSAPTN,FS,EA,BZ,,37.738867,-122.42387099999999,060750254011
78885,Geary Blvd&St Joseph's Ave SE-FS/BZ,GEARSTJ1,4765,37.782795,-122.442541,SAINT JOSEPHS AVE,GEARY BLVD,0,1739804614000,16050575,148,2,"{'type': 'Point', 'coordinates': [-122.442541, 37.782795]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,6,39,13,13,GEARSTJO,FS,SE,BZ,,37.782795,-122.442541,060750158012
77576,Market St&Laguna St N-NS/SI,MRKTLGN0,5681,37.770953,-122.424666,LAGUNA ST,MARKET ST,0,1739804614000,16049594,148,8,"{'type': 'Point', 'coordinates': [-122.424666, 37.770953]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,5,20,27,27,MRKTLGNA,NS,NO,SI,,37.770953,-122.424666,060750202021
78220,Sloat Blvd&Sylvan Dr SW-NS/BZ,SLOASYL1,6462,37.734125,-122.485834,SYLVAN DR,SLOAT BLVD,0,1739804614000,16052962,148,4,"{'type': 'Point', 'coordinates': [-122.485834, 37.734125]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,35,62,62,SLOASYLV,NS,SW,BZ,,37.734125,-122.485834,060750331004
76421,Cesar Chavez St&Folsom St NW-FS/BB,CHAVFOL0,3931,37.74834,-122.41398,FOLSOM ST,ARMY ST,0,1739804614000,16045845,148,9,"{'type': 'Point', 'coordinates': [-122.41398, 37.74834]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,2,20,53,53,CHAVFOLS,FS,NW,BZ,,37.74834,-122.41398,060750229013
79148,Stockton St&Filbert St NW-NS/PS,STOKFIL1,6515,37.801418999999996,-122.409461,FILBERT ST,STOCKTON ST,0,1739804614000,16052338,148,3,"{'type': 'Point', 'coordinates': [-122.409461, 37.801419]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,23,106,106,STOKFILB,NS,NW,,,37.801418999999996,-122.409461,060750104012
76304,14th Ave&Ulloa St NW-NS,14AVULO1,3252,37.74153,-122.47018,ULLOA ST,14TH AVE,0,1739804614000,16045450,148,7,"{'type': 'Point', 'coordinates': [-122.47018, 37.74153]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,41,46,46,14AVULOA,NS,NW,,,37.74153,-122.47018,060750308005
76454,Bosworth St&Mission St NW-FS/SB,BOSWMIS0,3703,37.733719,-122.426702,MISSION ST,BOSWORTH ST,0,1739804614000,16045924,148,8,"{'type': 'Point', 'coordinates': [-122.426702, 37.733719]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,28,93,93,BOSWMISS,FS,NW,,,37.733719,-122.426702,060750255023
78566,Ingalls St & Palou Ave NW-NS/PS,INGLPALU,8066,37.729884,-122.383451,PALOU AVE,INGALLS ST,0,1739804614000,16056300,148,10,"{'type': 'Point', 'coordinates': [-122.383451, 37.729884]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,86,86,,NS,NW,,,37.729884,-122.383451,060750231022
76175,Balboa St&4TH Ave NE-NS/BZ,BBOA 4A0,3032,37.777395999999996,-122.46175099999999,4TH AVE,BALBOA ST,0,1739804614000,16045151,148,1,"{'type': 'Point', 'coordinates': [-122.461751, 37.777396]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,11,5,5,BBOA 4AV,NS,NE,BZ,,37.777395999999996,-122.46175099999999,060750451003
76934,Lawton St&9th Ave NE-NS/PS,LAWT 9A1,4854,37.758524,-122.46580399999999,9TH AVE,LAWTON ST,0,1739804614000,16047214,148,7,"{'type': 'Point', 'coordinates': [-122.465804, 37.758524]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,14,109,109,LAWT 9AV,NS,NE,,,37.758524,-122.46580399999999,060750303012
77567,Pacific Ave&Jones St SW-NS/PS,PACFJON0,5841,37.795791,-122.415105,JONES ST,PACIFIC AVE,0,1739804614000,16049461,148,3,"{'type': 'Point', 'coordinates': [-122.415105, 37.795791]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,21,16,16,PACFJONE,NS,SW,,,37.795791,-122.415105,060750108002
78350,Lyon St&Union St W-NS/PS,LYONUNIN,8012,37.795724,-122.446965,FILBERT ST,LYON ST,0,1739804614000,16056374,148,2,"{'type': 'Point', 'coordinates': [-122.446965, 37.795724]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,27,14,14,,,,,,37.795724,-122.446965,060750601002
79437,Crissy Field Terminal NS SW/PS,CRFD.TCI,8153,37.802777999999996,-122.461552,,,0,1739804614000,16056753,148,2,"{'type': 'Point', 'coordinates': [-122.461552, 37.802778]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,,6,27,3,3,,,,,,37.802777999999996,-122.461552,060750601002
79007,Rutland St&Leland Ave S-NS/PS,RUTLLEL1,6243,37.712451,-122.407389,LELAND AVE,RUTLAND ST,0,1739804614000,16052163,148,10,"{'type': 'Point', 'coordinates': [-122.407389, 37.712451]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,9,40,75,75,RUTLLELD,NS,SE,,,37.712451,-122.407389,060750264032
79425,Ulloa St&14th Ave SW-NS/PS,ULOA14S1,8137,37.741355999999996,-122.470211,14TH AVE,ULLOA ST,0,1739804614000,16056728,148,7,"{'type': 'Point', 'coordinates': [-122.470211, 37.741356]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,41,46,46,ULOA14AV,NS,SW,,,37.741355999999996,-122.470211,060750308004
76804,Excelsior Ave&Naples St W-NS/PS,EXCLNAP0,4573,37.72399,-122.42899,NAPLES ST,EXCELSIOR AVE,0,1739804614000,16046859,148,11,"{'type': 'Point', 'coordinates': [-122.42899, 37.72399]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,1,7,90,90,EXCLNAPL,NS,WE,FL,,37.72399,-122.42899,060750260012
78214,Haight St&Laguna St NW-FS/BZ,HAITLGN0,4955,37.772763999999995,-122.425843,LAGUNA ST,HAIGHT ST,0,1739804614000,16052938,148,5,"{'type': 'Point', 'coordinates': [-122.425843, 37.772764]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,11,9,26,26,HAITLGNA,FS,NW,BZ,,37.772763999999995,-122.425843,060750168022
76352,24th St&Valencia St SE-FS/BZ,24STVLN1,3486,37.752061999999995,-122.42051000000001,VALENCIA ST,24TH ST,0,1739804614000,16045563,148,9,"{'type': 'Point', 'coordinates': [-122.42051, 37.752062]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,2,20,53,53,24STVLNC,FS,SE,,,37.752061999999995,-122.42051000000001,060750209004
79114,3rd St&Marin St SE-NS/SI,3ST MRN0,7353,37.748999,-122.387445,MARIN ST,3RD ST & MARIN,0,1739804614000,16055350,148,10,"{'type': 'Point', 'coordinates': [-122.387445, 37.748999]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,56,56,3ST MRN0,NS,SE,SI,,37.748999,-122.387445,060759809001
77390,Laguna Honda Blvd&Ulloa St E-NS/BZ,LGHNULO1,5255,37.743473,-122.455776,ULLOA ST,LAGUNA HONDA BLVD,0,1739804614000,16048730,148,7,"{'type': 'Point', 'coordinates': [-122.455776, 37.743473]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,8,41,49,49,LGHNULOA,NS,EA,,,37.743473,-122.455776,060750306001
77867,O'Farrell St&Grant Ave S-MB/BB,OFARGRN1,5810,37.786642,-122.405629,GRANT AVE,OFARRELL ST,0,1739804614000,16055711,148,3,"{'type': 'Point', 'coordinates': [-122.405629, 37.786642]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,8,19,19,OFARGRNT,MB,SO,BB,,37.786642,-122.405629,060750117003
76799,Crescent Ave&Andover St SW-NS/PS,CRESAND1,4190,37.734832,-122.416942,ANDOVER ST,CRESCENT AVE,0,1739804614000,16046853,148,9,"{'type': 'Point', 'coordinates': [-122.416942, 37.734832]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,2,2,61,61,CRESANDV,NS,SW,,,37.734832,-122.416942,060750254032
76371,18th St&Church St SE-FS/BZ,18STCHU0,3323,37.761244999999995,-122.428138,CHURCH ST,18TH ST,0,1739804614000,16045635,148,8,"{'type': 'Point', 'coordinates': [-122.428138, 37.761245]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,5,37,37,18STCHUR,FS,SE,BZ,,37.761244999999995,-122.428138,060750206011
76512,20th Ave&Buckingham Way NE-FS/SB,20AVBUC0,3404,37.730419999999995,-122.47588,BUCKINGHAM WAY,20TH AVE,1,1739804614000,16045717,148,4,"{'type': 'Point', 'coordinates': [-122.47588, 37.73042]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,16,41,41,20AVBUCK,FS,NE,,,37.730419999999995,-122.47588,060750332011
78336,16th Street & Rhode Island St NW-FS/BZ,16STRIS1,7770,37.76611,-122.402822,KANSAS ST,16TH ST,0,1739804614000,16056357,148,6,"{'type': 'Point', 'coordinates': [-122.402822, 37.76611]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,9,4,33,33,,,,,,37.76611,-122.402822,060750607021
78636,California St&Stockton St N-MI,CALISTO0,3899,37.792308,-122.407552,STOCKTON ST,CALIFORNIA ST,0,1739804614000,16053368,148,3,"{'type': 'Point', 'coordinates': [-122.407552, 37.792308]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,6,16,16,CALISTOK,MI,NO,,,37.792308,-122.407552,060750113002
76957,Fillmore St&Beach St SE-NS/BZ,FILLBEC0,4607,37.804446999999996,-122.436958,BEACH ST,FILLMORE ST,0,1739804614000,16047361,148,2,"{'type': 'Point', 'coordinates': [-122.436958, 37.804447]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,13,17,17,FILLBECH,NS,SE,BZ,,37.804446999999996,-122.436958,060750126021
77747,Folsom St&Cortland Ave SE-NS/PS,FOLSCOR0,4687,37.73888,-122.4133,CORTLAND AVE,FOLSOM ST,0,1739804614000,16050038,148,9,"{'type': 'Point', 'coordinates': [-122.4133, 37.73888]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,2,2,83,83,FOLSCORT,NS,SE,,,37.73888,-122.4133,060750254022
78907,San Bruno Ave&Somerset St NW-NS/BZ,SBROSOM0,6366,37.71385,-122.40216,SOMERSET ST,SAN BRUNO AVE,0,1739804614000,16052085,148,10,"{'type': 'Point', 'coordinates': [-122.40216, 37.71385]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,9,40,75,75,SBROSOME,NS,NW,,,37.71385,-122.40216,060750264022
77504,Mission St&14th St NE-FS/BZ,MISS14S1,5547,37.76862,-122.41993,14TH ST,MISSION ST,0,1739804614000,16049071,148,9,"{'type': 'Point', 'coordinates': [-122.41993, 37.76862]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,2,20,53,53,MISS14ST,FS,NE,BZ,,37.76862,-122.41993,060750201012
78769,Taraval St&40th Ave SW-NS/SI,TARA40A1,6633,37.74199,-122.498316,40TH AVE,TARAVAL ST,0,1739804614000,16055034,148,4,"{'type': 'Point', 'coordinates': [-122.498316, 37.74199]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,TARA40AV,NS,SW,,,37.74199,-122.498316,060750353002
78736,150 Otis St NW-MB/BB,OTIS 150,5835,37.771594,-122.420422,,OTIS ST,0,1739804614000,16053430,148,6,"{'type': 'Point', 'coordinates': [-122.420422, 37.771594]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,10,20,32,32,OTIS 150,MB,NW,BB,,37.771594,-122.420422,060750201011
78882,San Jose Ave&Randall St W-FS/SI,S.J.RAN2,6280,37.739385,-122.42432,RANDALL ST,SAN JOSE AVE,0,1739804614000,16050555,148,8,"{'type': 'Point', 'coordinates': [-122.42432, 37.739385]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,2,61,61,S.J.RAND,FS,WE,SI,,37.739385,-122.42432,060750254011
78809,Silver Ave&Revere Ave S-NS/SB,SILVRVR0,6419,37.736315999999995,-122.398624,REVERE AVE,SILVER AVE,0,1739804614000,16051997,148,10,"{'type': 'Point', 'coordinates': [-122.398624, 37.736316]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,87,87,SILVRVRE,NS,SO,,,37.736315999999995,-122.398624,060750230012
76877,Eddy St&Leavenworth St SE-FS/BZ,EDDYLEA1,4483,37.783682,-122.41396399999999,LEAVENWORTH ST,EDDY ST,1,1739804614000,16047061,148,5,"{'type': 'Point', 'coordinates': [-122.413964, 37.783682]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,5,10,36,20,20,EDDYLEAV,FS,SE,BZ,,37.783682,-122.41396399999999,060750125024
77049,Evans Ave&3RD St S-FS/SB,EVAN 3S1,4547,37.742627999999996,-122.387862,3RD ST,EVANS AVE,0,1739804614000,16047589,148,10,"{'type': 'Point', 'coordinates': [-122.387862, 37.742628]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,86,86,EVAN 3ST,FS,SO,,,37.742627999999996,-122.387862,060750612001
78723,Rutland St&Sunnydale Ave NE-FS/SB,RUTLSUN0,7044,37.709900000000005,-122.408536,RUTLAND ST,SUNNYDALE AVE,0,1739804614000,16051928,148,10,"{'type': 'Point', 'coordinates': [-122.408536, 37.7099]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,9,40,75,75,RUTLSUNY,NS,NW,,,37.709900000000005,-122.408536,060750264031
77785,Ingerson Ave&Hawes St E-NS/SB,INGRHAW1,5116,37.718039,-122.390998,HAWES ST,INGERSON AVE,0,1739804614000,16052565,148,10,"{'type': 'Point', 'coordinates': [-122.390998, 37.718039]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,88,88,INGRHAWS,NS,EA,,,37.718039,-122.390998,060750234002
76566,Cortland Ave&Elsie St N-FS/BZ,CORTELS1,4149,37.73992,-122.41997,ELSIE ST,CORTLAND AVE,0,1739804614000,16046277,148,9,"{'type': 'Point', 'coordinates': [-122.41997, 37.73992]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,2,2,83,83,CORTELSE,FS,NO,BZ,,37.73992,-122.41997,060750253002
76788,Garfield St&Victoria St SW-NS/PS,GARFVIC0,4254,37.719612999999995,-122.465452,VICTORIA ST,GARFIELD ST,0,1739804614000,16046834,148,11,"{'type': 'Point', 'coordinates': [-122.465452, 37.719613]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,1,24,64,64,GARFVICT,NS,SW,,,37.719612999999995,-122.465452,060750313013
77530,Ocean Ave&Fairfield Way NW-FS/SI,OCENFFL1,5788,37.726008,-122.464072,FAIRFIELD WAY,OCEAN AVE,0,1739804614000,16048946,148,7,"{'type': 'Point', 'coordinates': [-122.464072, 37.726008]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,41,68,68,OCENFFLD,FS,NW,SI,,37.726008,-122.464072,060750309003
77610,Market St&4th St S-NS/SI,MRKT 4S1,5643,37.785705,-122.405847,ELLIS ST,04TH ST,0,1739804614000,16049734,148,6,"{'type': 'Point', 'coordinates': [-122.405847, 37.785705]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,5,10,34,32,32,MRKT 4ST,NS,SO,SI,,37.785705,-122.405847,060750176023
77629,Geary Blvd&Laguna St NE-NS/BZ,GEARLGN0,4304,37.785033,-122.42781099999999,LAGUNA ST,GEARY BLVD,0,1739804614000,16049876,148,2,"{'type': 'Point', 'coordinates': [-122.427811, 37.785033]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,11,39,100,100,GEARLGNA,NS,NE,BZ,,37.785033,-122.42781099999999,060750159001
77858,Judah St&28th Ave SW-NS/SI,JUDA28A1,5206,37.761232,-122.486763,28TH AVE,JUDAH ST,0,1739804614000,16055679,148,4,"{'type': 'Point', 'coordinates': [-122.486763, 37.761232]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,JUDA28AV,NS,SW,SI,,37.761232,-122.486763,060750327003
77119,Foerster St&Flood Ave SE-NS/PS,FOERFLO1,4649,37.729794999999996,-122.448765,FLOOD AVE,FOERSTER ST,0,1739804614000,16047715,148,7,"{'type': 'Point', 'coordinates': [-122.448765, 37.729795]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,8,41,95,95,FOERFLOD,NS,SE,,,37.729794999999996,-122.448765,060750311004
