date,tavg,tmin,tmax,prcp,temp_range,is_rainy,is_hot_day
2022-04-22,13.4,10.6,17.2,0.0,6.6,0,0
2022-04-23,13.5,7.8,20.0,0.0,12.2,0,0
2022-04-24,13.6,8.3,20.0,0.0,11.7,0,0
2022-04-25,14.2,8.3,19.4,0.0,11.099999999999998,0,0
2022-04-26,13.7,10.6,17.2,0.0,6.6,0,0
2022-04-27,12.5,8.9,16.7,0.0,7.799999999999999,0,0
2022-04-28,12.9,8.3,16.7,0.0,8.399999999999999,0,0
2022-04-29,13.1,6.7,20.0,0.0,13.3,0,0
2022-04-30,14.0,9.4,19.4,0.0,9.999999999999998,0,0
2022-05-01,13.5,7.2,20.0,0.0,12.8,0,0
2022-05-02,13.6,10.6,18.3,0.0,7.700000000000001,0,0
2022-05-03,15.4,7.2,23.3,0.0,16.1,0,0
2022-05-04,14.3,8.3,23.9,0.0,15.599999999999998,0,0
2022-05-05,13.8,10.6,17.8,0.0,7.200000000000001,0,0
2022-05-06,16.0,13.3,20.0,0.0,6.699999999999999,0,0
2022-05-07,14.9,12.2,19.4,0.0,7.199999999999999,0,0
2022-05-08,12.9,10.0,16.7,0.0,6.699999999999999,0,0
2022-05-09,11.9,8.9,15.6,0.0,6.699999999999999,0,0
2022-05-10,11.9,8.3,16.1,0.0,7.800000000000001,0,0
2022-05-11,11.8,5.0,17.8,0.0,12.8,0,0
2022-05-12,12.8,6.7,17.2,0.0,10.5,0,0
2022-05-13,15.0,8.3,21.1,0.0,12.8,0,0
2022-05-14,15.6,10.0,21.7,0.0,11.7,0,0
2022-05-15,14.3,10.6,18.9,0.0,8.299999999999999,0,0
2022-05-16,14.4,11.7,18.3,0.0,6.600000000000001,0,0
2022-05-17,14.0,9.4,19.4,0.0,9.999999999999998,0,0
2022-05-18,16.5,9.4,23.9,0.0,14.499999999999998,0,0
2022-05-19,17.0,12.2,20.6,0.0,8.400000000000002,0,0
2022-05-20,16.7,11.1,23.9,0.0,12.799999999999999,0,0
2022-05-21,15.2,8.9,23.3,0.0,14.4,0,0
2022-05-22,14.7,9.4,21.1,0.0,11.700000000000001,0,0
2022-05-23,15.6,10.0,21.7,0.0,11.7,0,0
2022-05-24,19.4,11.1,30.0,0.0,18.9,0,1
2022-05-25,19.0,12.2,27.2,0.0,15.0,0,1
2022-05-26,15.3,11.7,20.6,0.0,8.900000000000002,0,0
2022-05-27,15.4,11.7,19.4,0.0,7.699999999999999,0,0
2022-05-28,15.5,12.8,20.0,0.0,7.199999999999999,0,0
2022-05-29,16.0,11.1,21.1,0.0,10.000000000000002,0,0
2022-05-30,15.3,9.4,21.1,0.0,11.700000000000001,0,0
2022-05-31,15.9,8.9,23.9,0.0,14.999999999999998,0,0
2022-06-01,15.5,10.0,23.3,0.0,13.3,0,0
2022-06-02,14.5,11.7,19.4,0.0,7.699999999999999,0,0
2022-06-03,15.6,12.2,20.6,0.0,8.400000000000002,0,0
2022-06-04,17.1,13.9,21.1,0.5,7.200000000000001,1,0
2022-06-05,18.4,15.6,22.8,6.4,7.200000000000001,1,0
2022-06-06,16.4,12.8,21.1,0.0,8.3,0,0
2022-06-07,15.2,10.6,19.4,0.0,8.799999999999999,0,0
2022-06-08,16.2,12.8,20.0,0.0,7.199999999999999,0,0
2022-06-09,18.0,11.7,25.6,0.0,13.900000000000002,0,1
2022-06-10,21.7,15.0,30.0,0.0,15.0,0,1
2022-06-11,20.2,15.6,26.1,0.0,10.500000000000002,0,1
2022-06-12,17.8,13.9,23.9,0.0,9.999999999999998,0,0
2022-06-13,17.3,11.1,22.8,0.0,11.700000000000001,0,0
2022-06-14,18.0,11.7,25.6,0.0,13.900000000000002,0,1
2022-06-15,16.3,12.2,21.1,0.0,8.900000000000002,0,0
2022-06-16,15.6,10.6,20.6,0.0,10.000000000000002,0,0
2022-06-17,15.5,12.8,19.4,0.0,6.599999999999998,0,0
2022-06-18,16.0,10.0,20.6,0.0,10.600000000000001,0,0
2022-06-19,17.1,10.6,25.0,0.0,14.4,0,0
2022-06-20,19.0,11.1,26.7,0.0,15.6,0,1
2022-06-21,24.0,13.9,36.7,0.0,22.800000000000004,0,1
2022-06-22,20.5,16.1,28.3,0.0,12.2,0,1
2022-06-23,18.4,13.9,24.4,0.0,10.499999999999998,0,0
2022-06-24,17.0,12.2,22.8,0.0,10.600000000000001,0,0
2022-06-25,16.3,12.8,21.7,0.0,8.899999999999999,0,0
2022-06-26,16.0,13.3,21.1,0.0,7.800000000000001,0,0
2022-06-27,16.1,13.3,21.7,0.0,8.399999999999999,0,0
2022-06-28,16.6,12.8,21.1,0.0,8.3,0,0
2022-06-29,15.1,13.3,18.9,0.0,5.599999999999998,0,0
2022-06-30,14.2,12.8,16.7,0.0,3.8999999999999986,0,0
2022-07-01,14.6,12.8,18.9,0.0,6.099999999999998,0,0
2022-07-02,14.3,12.8,16.7,0.0,3.8999999999999986,0,0
2022-07-03,14.9,13.3,18.3,0.0,5.0,0,0
2022-07-04,17.9,14.4,23.9,0.0,9.499999999999998,0,0
2022-07-05,19.7,17.2,23.3,0.0,6.100000000000001,0,0
2022-07-06,18.7,16.1,21.7,0.0,5.599999999999998,0,0
2022-07-07,17.0,13.9,21.7,0.0,7.799999999999999,0,0
2022-07-08,16.5,12.8,21.1,0.0,8.3,0,0
2022-07-09,16.4,13.3,20.0,0.0,6.699999999999999,0,0
2022-07-10,18.6,14.4,26.7,0.0,12.299999999999999,0,1
2022-07-11,17.9,13.9,23.3,0.0,9.4,0,0
2022-07-12,17.6,14.4,22.2,0.0,7.799999999999999,0,0
2022-07-13,17.7,14.4,22.2,0.0,7.799999999999999,0,0
2022-07-14,16.6,13.3,21.1,0.0,7.800000000000001,0,0
2022-07-15,15.8,13.3,20.0,0.0,6.699999999999999,0,0
2022-07-16,16.8,12.8,24.4,0.0,11.599999999999998,0,0
2022-07-17,16.5,11.7,20.6,0.0,8.900000000000002,0,0
2022-07-18,17.2,13.3,22.8,0.0,9.5,0,0
2022-07-19,15.5,12.8,20.6,0.0,7.800000000000001,0,0
2022-07-20,15.2,12.8,20.6,0.0,7.800000000000001,0,0
2022-07-21,15.1,12.2,19.4,0.0,7.199999999999999,0,0
2022-07-22,15.7,11.7,21.1,0.0,9.400000000000002,0,0
2022-07-23,14.8,11.7,19.4,0.0,7.699999999999999,0,0
2022-07-24,15.2,12.2,21.1,0.0,8.900000000000002,0,0
2022-07-25,15.9,12.8,20.0,0.0,7.199999999999999,0,0
2022-07-26,17.0,14.4,21.1,0.0,6.700000000000001,0,0
2022-07-27,16.4,13.3,20.6,0.0,7.300000000000001,0,0
2022-07-28,15.6,13.9,20.0,0.0,6.1,0,0
2022-07-29,16.7,15.0,20.6,0.0,5.600000000000001,0,0
2022-07-30,17.3,15.6,20.0,0.0,4.4,0,0
2022-07-31,17.4,15.6,20.0,0.0,4.4,0,0
2022-08-01,18.3,15.6,23.9,0.0,8.299999999999999,0,0
2022-08-02,19.1,15.0,24.4,0.0,9.399999999999999,0,0
2022-08-03,17.8,14.4,22.2,0.0,7.799999999999999,0,0
2022-08-04,18.4,10.6,23.3,0.0,12.700000000000001,0,0
2022-08-05,19.3,16.7,23.3,0.0,6.600000000000001,0,0
2022-08-06,19.3,16.1,22.8,0.0,6.699999999999999,0,0
2022-08-07,19.0,16.1,22.8,0.0,6.699999999999999,0,0
2022-08-08,19.0,16.1,23.3,0.0,7.199999999999999,0,0
2022-08-09,19.4,16.7,23.9,0.0,7.199999999999999,0,0
2022-08-10,20.1,17.2,25.0,0.0,7.800000000000001,0,0
2022-08-11,19.0,16.7,23.3,0.0,6.600000000000001,0,0
2022-08-12,18.4,15.0,22.8,0.0,7.800000000000001,0,0
2022-08-13,18.2,13.9,23.3,0.0,9.4,0,0
2022-08-14,18.4,13.3,25.6,0.0,12.3,0,1
2022-08-15,18.4,12.2,25.6,0.0,13.400000000000002,0,1
2022-08-16,19.8,12.8,28.9,0.0,16.099999999999998,0,1
2022-08-17,18.1,15.0,25.0,0.3,10.0,1,0
2022-08-18,17.0,12.8,22.8,0.0,10.0,0,0
2022-08-19,17.2,14.4,21.1,0.0,6.700000000000001,0,0
2022-08-20,18.1,13.3,24.4,0.0,11.099999999999998,0,0
2022-08-21,17.7,13.9,25.0,0.0,11.1,0,0
2022-08-22,18.1,14.4,24.4,0.0,9.999999999999998,0,0
2022-08-23,18.3,15.0,25.0,0.0,10.0,0,0
2022-08-24,17.1,15.0,22.8,0.0,7.800000000000001,0,0
2022-08-25,18.0,15.0,23.3,0.0,8.3,0,0
2022-08-26,17.6,13.9,22.2,0.0,8.299999999999999,0,0
2022-08-27,17.3,13.9,23.9,0.0,9.999999999999998,0,0
2022-08-28,18.0,14.4,22.8,0.0,8.4,0,0
2022-08-29,17.7,13.9,21.7,0.0,7.799999999999999,0,0
2022-08-30,17.6,13.3,22.2,0.0,8.899999999999999,0,0
2022-08-31,17.8,13.9,22.8,0.0,8.9,0,0
2022-09-01,17.9,13.3,25.0,0.0,11.7,0,0
2022-09-02,16.7,13.3,22.2,0.0,8.899999999999999,0,0
2022-09-03,19.5,13.9,25.6,0.0,11.700000000000001,0,1
2022-09-04,21.8,13.3,32.8,0.0,19.499999999999996,0,1
2022-09-05,25.1,16.1,36.1,0.0,20.0,0,1
2022-09-06,26.2,18.3,38.9,0.0,20.599999999999998,0,1
2022-09-07,23.0,17.8,32.8,0.0,14.999999999999996,0,1
2022-09-08,23.9,16.7,34.4,0.0,17.7,0,1
2022-09-09,19.6,15.6,26.1,0.0,10.500000000000002,0,1
2022-09-10,19.2,15.6,24.4,0.0,8.799999999999999,0,0
2022-09-11,20.6,17.8,25.6,0.0,7.800000000000001,0,1
2022-09-12,18.2,16.1,21.7,0.0,5.599999999999998,0,0
2022-09-13,17.6,15.6,20.6,0.0,5.000000000000002,0,0
2022-09-14,18.5,16.1,23.3,0.0,7.199999999999999,0,0
2022-09-15,17.3,15.0,20.6,0.0,5.600000000000001,0,0
2022-09-16,17.7,15.6,22.2,0.0,6.6,0,0
2022-09-17,16.9,14.4,21.1,0.0,6.700000000000001,0,0
2022-09-18,18.1,15.6,22.2,7.1,6.6,1,0
2022-09-19,18.4,13.3,23.3,0.0,10.0,0,0
2022-09-20,17.7,12.8,23.3,0.0,10.5,0,0
2022-09-21,18.5,13.9,22.8,0.3,8.9,1,0
2022-09-22,18.1,12.8,25.6,0.0,12.8,0,1
2022-09-23,19.9,12.8,29.4,0.0,16.599999999999998,0,1
2022-09-24,19.3,13.3,28.3,0.0,15.0,0,1
2022-09-25,16.9,14.4,21.1,0.0,6.700000000000001,0,0
2022-09-26,15.9,14.4,19.4,0.0,4.999999999999998,0,0
2022-09-27,16.2,13.9,20.6,0.0,6.700000000000001,0,0
2022-09-28,17.0,13.9,21.1,0.0,7.200000000000001,0,0
2022-09-29,18.6,12.8,25.6,0.0,12.8,0,1
2022-09-30,18.2,12.2,27.8,0.0,15.600000000000001,0,1
2022-10-01,16.5,13.9,20.6,0.0,6.700000000000001,0,0
2022-10-02,18.4,16.1,22.2,0.0,6.099999999999998,0,0
2022-10-03,16.9,11.7,22.2,0.0,10.5,0,0
2022-10-04,15.9,12.2,19.4,0.0,7.199999999999999,0,0
2022-10-05,16.2,11.1,22.8,0.0,11.700000000000001,0,0
2022-10-06,15.5,11.1,22.2,0.0,11.1,0,0
2022-10-07,15.7,12.2,22.2,0.0,10.0,0,0
2022-10-08,14.9,12.2,20.0,0.0,7.800000000000001,0,0
2022-10-09,14.7,12.8,17.8,0.0,5.0,0,0
2022-10-10,15.0,12.2,20.6,0.0,8.400000000000002,0,0
2022-10-11,14.6,12.2,18.9,0.0,6.699999999999999,0,0
2022-10-12,15.3,13.3,20.0,0.0,6.699999999999999,0,0
2022-10-13,14.7,13.3,18.9,0.0,5.599999999999998,0,0
2022-10-14,14.4,12.8,18.9,0.0,6.099999999999998,0,0
2022-10-15,16.1,14.4,19.4,0.0,4.999999999999998,0,0
2022-10-16,17.3,11.1,19.4,0.0,8.299999999999999,0,0
2022-10-17,15.2,8.3,22.2,0.0,13.899999999999999,0,0
2022-10-18,17.8,11.7,25.6,0.0,13.900000000000002,0,1
2022-10-19,19.0,11.1,30.6,0.0,19.5,0,1
2022-10-20,15.6,10.0,21.7,0.0,11.7,0,0
2022-10-21,14.6,11.7,17.8,0.0,6.100000000000001,0,0
2022-10-22,16.9,13.9,20.6,0.0,6.700000000000001,0,0
2022-10-23,15.5,9.4,21.1,0.0,11.700000000000001,0,0
2022-10-24,14.5,6.7,22.2,0.0,15.5,0,0
2022-10-25,14.3,8.9,18.9,0.0,9.999999999999998,0,0
2022-10-26,13.0,7.2,18.9,0.0,11.7,0,0
2022-10-27,13.1,6.1,20.6,0.0,14.500000000000002,0,0
2022-10-28,12.6,6.7,18.3,0.0,11.600000000000001,0,0
2022-10-29,12.6,5.6,20.0,0.0,14.4,0,0
2022-10-30,14.4,10.6,18.3,0.0,7.700000000000001,0,0
2022-10-31,13.4,8.9,17.8,0.0,8.9,0,0
2022-11-01,13.5,11.1,15.6,5.3,4.5,1,0
2022-11-02,12.3,8.9,15.0,1.0,6.1,1,0
2022-11-03,10.6,4.4,15.6,0.0,11.2,0,0
2022-11-04,11.3,5.6,16.1,0.0,10.500000000000002,0,0
2022-11-05,14.1,12.2,16.1,2.3,3.900000000000002,1,0
2022-11-06,13.5,11.7,16.1,1.3,4.400000000000002,1,0
2022-11-07,12.3,8.3,15.6,1.5,7.299999999999999,1,0
2022-11-08,10.1,7.8,12.8,25.7,5.000000000000001,1,0
2022-11-09,10.8,6.7,15.0,0.0,8.3,0,0
2022-11-10,10.0,4.4,15.0,0.0,10.6,0,0
2022-11-11,9.0,3.3,14.4,0.0,11.100000000000001,0,0
2022-11-12,10.7,5.0,15.6,0.0,10.6,0,0
2022-11-13,11.2,5.0,16.1,0.0,11.100000000000001,0,0
2022-11-14,9.2,3.3,15.6,0.0,12.3,0,0
2022-11-15,11.2,3.9,18.3,0.0,14.4,0,0
2022-11-16,10.5,2.2,18.9,0.0,16.7,0,0
2022-11-17,9.9,3.3,17.8,0.0,14.5,0,0
2022-11-18,9.6,3.3,17.2,0.0,13.899999999999999,0,0
2022-11-19,11.2,5.6,16.7,0.0,11.1,0,0
2022-11-20,9.8,2.8,16.1,0.0,13.3,0,0
2022-11-21,9.1,2.2,15.6,0.0,13.399999999999999,0,0
2022-11-22,9.4,1.7,16.7,0.0,15.0,0,0
2022-11-23,10.7,3.3,19.4,0.0,16.099999999999998,0,0
2022-11-24,11.9,5.0,18.9,0.0,13.899999999999999,0,0
2022-11-25,11.9,3.9,21.1,0.0,17.200000000000003,0,0
2022-11-26,10.4,5.0,16.7,0.0,11.7,0,0
2022-11-27,9.5,2.8,17.8,0.0,15.0,0,0
2022-11-28,10.1,5.0,15.6,0.0,10.6,0,0
2022-11-29,8.4,3.9,13.3,0.0,9.4,0,0
2022-11-30,8.7,1.1,15.6,0.0,14.5,0,0
2022-12-01,9.7,3.3,11.7,14.5,8.399999999999999,1,0
2022-12-02,5.8,0.6,11.1,0.0,10.5,0,0
2022-12-03,8.3,6.1,10.0,21.8,3.9000000000000004,1,0
2022-12-04,11.0,7.2,15.0,2.0,7.8,1,0
2022-12-05,11.1,7.8,15.0,1.8,7.2,1,0
2022-12-06,10.3,5.0,14.4,0.5,9.4,1,0
2022-12-07,8.0,2.8,13.3,0.0,10.5,0,0
2022-12-08,9.0,3.9,13.3,1.8,9.4,1,0
2022-12-09,9.5,5.0,12.2,0.0,7.199999999999999,0,0
2022-12-10,12.1,8.9,13.9,25.9,5.0,1,0
2022-12-11,9.4,7.8,11.7,12.4,3.8999999999999995,1,0
2022-12-12,8.2,3.3,11.7,0.5,8.399999999999999,1,0
2022-12-13,6.2,1.1,12.2,0.0,11.1,0,0
2022-12-14,6.4,1.7,10.6,0.0,8.9,0,0
2022-12-15,7.4,3.3,12.2,0.0,8.899999999999999,0,0
2022-12-16,7.7,1.1,13.9,0.0,12.8,0,0
2022-12-17,7.4,2.2,12.8,0.0,10.600000000000001,0,0
2022-12-18,6.2,0.0,11.7,0.0,11.7,0,0
2022-12-19,5.5,1.1,9.4,0.0,8.3,0,0
2022-12-20,8.3,5.6,12.2,0.0,6.6,0,0
2022-12-21,8.4,3.3,13.9,0.0,10.600000000000001,0,0
2022-12-22,9.0,5.6,13.3,0.0,7.700000000000001,0,0
2022-12-23,10.2,6.7,13.9,0.0,7.2,0,0
2022-12-24,10.4,5.6,13.9,0.0,8.3,0,0
2022-12-25,10.4,5.6,16.1,0.0,10.500000000000002,0,0
2022-12-26,9.7,6.7,12.2,5.6,5.499999999999999,1,0
2022-12-27,12.4,9.4,14.4,45.0,5.0,1,0
2022-12-28,9.7,4.4,13.9,0.0,9.5,0,0
2022-12-29,11.0,9.4,13.3,10.7,3.9000000000000004,1,0
2022-12-30,13.6,12.2,15.6,22.4,3.4000000000000004,1,0
2022-12-31,12.3,10.6,13.9,127.3,3.3000000000000007,1,0
2023-01-01,11.7,7.8,16.7,0.0,8.899999999999999,0,0
2023-01-02,8.8,7.2,11.1,10.4,3.8999999999999995,1,0
2023-01-03,9.7,7.2,12.8,0.0,5.6000000000000005,0,0
2023-01-04,12.1,8.9,15.0,35.6,6.1,1,0
2023-01-05,12.5,10.6,14.4,8.1,3.8000000000000007,1,0
2023-01-06,12.5,10.0,15.6,0.0,5.6,0,0
2023-01-07,12.8,10.6,15.0,3.0,4.4,1,0
2023-01-08,13.6,11.1,16.7,20.1,5.6,1,0
2023-01-09,13.0,10.6,15.0,30.2,4.4,1,0
2023-01-10,12.1,8.9,13.9,9.4,5.0,1,0
2023-01-11,12.3,10.6,15.0,7.4,4.4,1,0
2023-01-12,15.2,12.2,19.4,0.0,7.199999999999999,0,0
2023-01-13,13.5,11.7,15.6,10.2,3.9000000000000004,1,0
2023-01-14,12.7,10.0,14.4,25.1,4.4,1,0
2023-01-15,10.3,8.3,12.2,24.1,3.8999999999999986,1,0
2023-01-16,10.2,7.2,13.3,24.1,6.1000000000000005,1,0
2023-01-17,8.3,3.3,12.2,0.0,8.899999999999999,0,0
2023-01-18,9.5,4.4,13.3,2.8,8.9,1,0
2023-01-19,8.8,5.0,11.7,0.0,6.699999999999999,0,0
2023-01-20,8.6,3.9,12.8,0.0,8.9,0,0
2023-01-21,7.1,0.6,13.3,0.0,12.700000000000001,0,0
2023-01-22,10.0,3.3,16.1,0.0,12.8,0,0
2023-01-23,11.5,5.0,17.2,0.0,12.2,0,0
2023-01-24,10.8,5.6,16.1,0.0,10.500000000000002,0,0
2023-01-25,11.2,3.9,18.3,0.0,14.4,0,0
2023-01-26,14.9,7.8,20.6,0.0,12.8,0,0
2023-01-27,9.0,4.4,13.9,0.0,9.5,0,0
2023-01-28,8.8,5.0,12.8,0.0,7.800000000000001,0,0
2023-01-29,9.0,6.7,10.6,0.0,3.8999999999999995,0,0
2023-01-30,7.5,1.7,12.8,0.0,11.100000000000001,0,0
2023-01-31,7.5,0.0,13.9,0.0,13.9,0,0
2023-02-01,7.5,1.7,13.3,0.0,11.600000000000001,0,0
2023-02-02,8.9,2.8,14.4,0.0,11.600000000000001,0,0
2023-02-03,11.0,8.9,13.9,10.9,5.0,1,0
2023-02-04,11.8,9.4,15.0,5.1,5.6,1,0
2023-02-05,11.0,6.7,13.3,2.8,6.6000000000000005,1,0
2023-02-06,9.4,5.0,15.0,0.0,10.0,0,0
2023-02-07,9.1,3.3,15.0,0.0,11.7,0,0
2023-02-08,10.0,3.9,16.7,0.0,12.799999999999999,0,0
2023-02-09,10.1,3.9,17.8,0.0,13.9,0,0
2023-02-10,9.4,3.3,14.4,0.0,11.100000000000001,0,0
2023-02-11,9.6,6.7,13.9,1.3,7.2,1,0
2023-02-12,9.8,3.3,17.2,0.0,13.899999999999999,0,0
2023-02-13,9.9,4.4,16.1,0.0,11.700000000000001,0,0
2023-02-14,9.1,6.7,12.8,0.0,6.1000000000000005,0,0
2023-02-15,9.2,2.8,13.9,0.0,11.100000000000001,0,0
2023-02-16,7.2,1.1,12.8,0.0,11.700000000000001,0,0
2023-02-17,9.4,3.3,17.8,0.0,14.5,0,0
2023-02-18,9.0,1.1,16.1,0.0,15.000000000000002,0,0
2023-02-19,9.6,2.2,16.7,0.0,14.5,0,0
2023-02-20,11.0,4.4,18.9,0.0,14.499999999999998,0,0
2023-02-21,10.0,5.6,15.0,0.0,9.4,0,0
2023-02-22,7.8,6.1,11.1,0.0,5.0,0,0
2023-02-23,7.2,4.4,10.6,6.1,6.199999999999999,1,0
2023-02-24,6.5,4.4,9.4,15.7,5.0,1,0
2023-02-25,7.1,3.9,10.6,0.0,6.699999999999999,0,0
2023-02-26,8.7,6.7,10.0,10.2,3.3,1,0
2023-02-27,7.2,2.8,10.6,9.4,7.8,1,0
2023-02-28,8.1,4.4,12.2,11.4,7.799999999999999,1,0
2023-03-01,8.4,3.3,13.3,0.0,10.0,0,0
2023-03-02,9.1,3.3,12.8,0.0,9.5,0,0
2023-03-03,8.8,4.4,12.8,0.0,8.4,0,0
2023-03-04,9.2,6.7,11.1,3.0,4.3999999999999995,1,0
2023-03-05,9.2,6.1,11.7,4.6,5.6,1,0
2023-03-06,8.6,5.0,12.8,4.1,7.800000000000001,1,0
2023-03-07,8.8,5.0,12.2,0.0,7.199999999999999,0,0
2023-03-08,9.2,5.0,12.2,3.8,7.199999999999999,1,0
2023-03-09,9.2,4.4,15.0,23.1,10.6,1,0
2023-03-10,11.3,9.4,13.9,16.3,4.5,1,0
2023-03-11,11.8,8.3,15.0,0.0,6.699999999999999,0,0
2023-03-12,13.1,12.2,15.0,6.6,2.8000000000000007,1,0
2023-03-13,14.5,12.2,18.3,0.0,6.100000000000001,0,0
2023-03-14,13.6,8.9,16.7,12.7,7.799999999999999,1,0
2023-03-15,10.0,4.4,15.0,0.0,10.6,0,0
2023-03-16,10.0,5.6,15.0,0.0,9.4,0,0
2023-03-17,11.5,5.6,17.8,0.0,12.200000000000001,0,0
2023-03-18,13.0,6.7,18.9,0.3,12.2,1,0
2023-03-19,12.2,10.6,14.4,11.4,3.8000000000000007,1,0
2023-03-20,10.8,8.9,13.3,0.0,4.4,0,0
2023-03-21,9.3,7.8,14.4,32.5,6.6000000000000005,1,0
2023-03-22,11.0,8.9,15.0,5.1,6.1,1,0
2023-03-23,11.5,9.4,13.9,0.0,4.5,0,0
2023-03-24,10.2,6.1,15.0,0.0,8.9,0,0
2023-03-25,9.9,6.1,15.0,0.0,8.9,0,0
2023-03-26,9.4,4.4,13.9,0.0,9.5,0,0
2023-03-27,8.9,2.8,16.1,0.0,13.3,0,0
2023-03-28,10.2,7.8,11.7,16.3,3.8999999999999995,1,0
2023-03-29,9.0,6.1,11.1,17.0,5.0,1,0
2023-03-30,9.6,5.0,13.9,0.0,8.9,0,0
2023-03-31,10.9,5.6,15.0,0.0,9.4,0,0
2023-04-01,10.8,5.0,16.1,0.0,11.100000000000001,0,0
2023-04-02,11.6,8.9,14.4,1.5,5.5,1,0
2023-04-03,10.0,6.7,14.4,0.0,7.7,0,0
2023-04-04,9.3,4.4,13.9,0.0,9.5,0,0
2023-04-05,9.5,3.9,14.4,0.0,10.5,0,0
2023-04-06,11.1,6.1,16.1,0.0,10.000000000000002,0,0
2023-04-07,12.5,10.6,15.6,2.3,5.0,1,0
2023-04-08,12.6,8.9,18.3,0.0,9.4,0,0
2023-04-09,13.9,6.7,22.8,0.0,16.1,0,0
2023-04-10,13.9,10.6,21.1,0.0,10.500000000000002,0,0
2023-04-11,13.8,10.0,17.2,0.0,7.199999999999999,0,0
2023-04-12,12.0,8.9,15.6,0.0,6.699999999999999,0,0
2023-04-13,11.8,6.7,16.7,0.0,10.0,0,0
2023-04-14,11.1,8.3,15.0,0.0,6.699999999999999,0,0
2023-04-15,11.5,9.4,16.1,0.0,6.700000000000001,0,0
2023-04-16,11.9,8.9,15.6,0.0,6.699999999999999,0,0
2023-04-17,11.9,10.0,15.0,0.0,5.0,0,0
2023-04-18,11.4,7.8,15.0,0.0,7.2,0,0
2023-04-19,12.0,6.1,16.7,0.0,10.6,0,0
2023-04-20,12.9,5.6,18.3,0.0,12.700000000000001,0,0
2023-04-21,14.6,8.9,22.2,0.0,13.299999999999999,0,0
2023-04-22,14.6,10.0,20.0,0.0,10.0,0,0
2023-04-23,13.0,10.0,17.2,0.0,7.199999999999999,0,0
2023-04-24,12.6,7.2,19.4,0.0,12.2,0,0
2023-04-25,14.3,7.8,22.8,0.0,15.0,0,0
2023-04-26,15.5,8.9,25.0,0.0,16.1,0,0
2023-04-27,16.6,10.0,27.8,0.0,17.8,0,1
2023-04-28,14.2,10.6,20.0,0.0,9.4,0,0
2023-04-29,12.5,10.6,16.7,0.0,6.1,0,0
2023-04-30,13.3,10.6,18.3,0.0,7.700000000000001,0,0
2023-05-01,12.1,10.6,15.6,0.0,5.0,0,0
2023-05-02,11.6,9.4,14.4,8.9,5.0,1,0
2023-05-03,11.7,9.4,15.6,10.2,6.199999999999999,1,0
2023-05-04,12.2,9.4,15.6,0.0,6.199999999999999,0,0
2023-05-05,13.0,11.7,16.1,2.5,4.400000000000002,1,0
2023-05-06,13.3,10.6,16.7,2.5,6.1,1,0
2023-05-07,13.1,8.9,17.8,0.0,8.9,0,0
2023-05-08,13.6,10.6,17.8,0.8,7.200000000000001,1,0
2023-05-09,13.7,8.3,17.8,0.0,9.5,0,0
2023-05-10,13.3,11.7,16.1,0.0,4.400000000000002,0,0
2023-05-11,13.8,11.7,17.2,0.0,5.5,0,0
2023-05-12,13.9,11.1,19.4,0.0,8.299999999999999,0,0
2023-05-13,17.0,11.7,26.7,0.0,15.0,0,1
2023-05-14,15.9,11.7,22.2,0.0,10.5,0,0
2023-05-15,15.4,12.2,19.4,0.0,7.199999999999999,0,0
2023-05-16,15.2,11.7,22.8,0.0,11.100000000000001,0,0
2023-05-17,13.8,11.7,18.9,0.0,7.199999999999999,0,0
2023-05-18,13.9,11.7,17.2,0.0,5.5,0,0
2023-05-19,14.0,12.2,17.2,0.0,5.0,0,0
2023-05-20,13.3,11.7,16.7,0.0,5.0,0,0
2023-05-21,14.6,11.1,19.4,0.0,8.299999999999999,0,0
2023-05-22,14.9,11.7,21.1,0.0,9.400000000000002,0,0
2023-05-23,14.7,12.2,19.4,0.0,7.199999999999999,0,0
2023-05-24,13.9,11.7,18.3,0.0,6.600000000000001,0,0
2023-05-25,14.2,12.2,18.3,0.0,6.100000000000001,0,0
2023-05-26,14.4,11.7,18.3,0.0,6.600000000000001,0,0
2023-05-27,14.0,11.7,17.8,0.0,6.100000000000001,0,0
2023-05-28,13.3,12.2,15.0,0.0,2.8000000000000007,0,0
2023-05-29,15.1,12.8,19.4,0.0,6.599999999999998,0,0
2023-05-30,15.2,12.8,18.3,0.0,5.5,0,0
2023-05-31,13.7,11.7,16.7,0.0,5.0,0,0
2023-06-01,14.3,12.2,18.3,0.0,6.100000000000001,0,0
2023-06-02,14.8,11.1,20.0,0.0,8.9,0,0
2023-06-03,15.5,10.0,21.7,0.0,11.7,0,0
2023-06-04,14.6,11.1,20.0,0.0,8.9,0,0
2023-06-05,15.3,11.7,20.0,0.0,8.3,0,0
2023-06-06,16.3,13.9,20.0,0.0,6.1,0,0
2023-06-07,16.6,13.9,20.6,0.0,6.700000000000001,0,0
2023-06-08,16.4,12.2,20.6,0.0,8.400000000000002,0,0
2023-06-09,15.4,12.8,18.9,0.0,6.099999999999998,0,0
2023-06-10,13.7,12.2,18.3,0.0,6.100000000000001,0,0
2023-06-11,15.3,12.8,19.4,0.0,6.599999999999998,0,0
2023-06-12,16.2,13.9,20.6,0.0,6.700000000000001,0,0
2023-06-13,15.8,13.3,19.4,0.0,6.099999999999998,0,0
